Date,Latitude,Longitude,Pieces_KM2
2002-05-14,30.05,-63.57,5400
2002-05-15,27.82,-78.9,15119
2002-05-15,29.68,-62.51,17279
2002-05-15,29.76,-61.95,5801
2002-05-16,28.68,-78.85,0
2002-05-16,29.09,-61.55,540
2002-05-16,29.29,-78.68,0
2002-05-16,29.4,-61.43,14579
2002-05-17,29.3,-62.54,0
2002-05-17,29.35,-62.97,18599
2002-05-17,29.79,-78.14,30778
2002-05-17,29.92,-77.72,98812
2002-05-17,32.57,-151.69,87820
2002-05-17,33.93,-151.55,56794
2002-05-18,29.97,-63.34,540
2002-05-18,30.9,-64.02,0
2002-05-18,31.83,-64.87,8999
2002-05-19,31.67,-73.67,5940
2002-05-19,32.2,-71.82,0
2002-05-21,32.22,-69.7,1350
2002-05-21,32.22,-69.22,2104
2002-05-22,32.04,-68.14,540
2002-05-23,44.88,-133.92,4345
2002-05-23,45.68,-132.29,2269
2002-05-24,32.43,-66.6,2946
2002-05-26,32.49,-63.94,0
2002-05-26,32.99,-63.46,95596
2002-05-26,33.64,-63.47,675
2002-05-27,33.86,-63.79,40047
2002-05-27,34.57,-64.25,0
2002-05-28,32.73,-64.58,29158
2002-05-28,33.81,-64.62,8099
2002-05-28,34.78,-64.32,542657
2002-05-28,35.38,-64.8,23071
2002-05-29,33.84,-64.62,10799
2002-05-29,33.84,-64.62,49676
2002-05-29,33.87,-64.62,4860
2002-05-29,34.67,-64.76,44816
2002-05-29,34.7,-64.77,14579
2002-05-29,34.7,-64.77,11879
2002-05-29,34.72,-64.77,11879
2002-05-29,35.53,-64.83,8639
2002-05-30,35.53,-64.83,953
2002-05-30,36.43,-65.36,404968
2002-05-30,37.11,-65.66,3240
2002-05-30,38.13,-65.45,540
2002-05-31,37.48,-65.22,5851
2002-05-31,38.27,-64.85,0
2002-05-31,38.77,-65.62,1620
2002-06-01,39.14,-65.04,0
2002-06-01,39.98,-65.99,0
2002-06-02,41.75,-64.95,0
2002-06-03,42.12,-65.42,0
2002-06-03,42.24,-63.23,0
2002-06-03,42.79,-65.11,0
2002-06-04,43.99,-58.95,0
2002-06-05,43.55,-64.51,0
2002-06-05,43.75,-64.31,0
2002-06-06,44.26,-61.68,0
2002-06-07,44.21,-64.1,6000
2002-06-10,43.91,-64.18,1080
2002-06-10,43.96,-64.33,0
2002-06-29,39.61,-69.11,12959
2002-06-30,39.53,-68.68,0
2002-07-01,40.51,-68.25,540
2002-07-01,48.2,-122.92,0
2002-07-02,42.13,-69.24,0
2002-07-03,49.6,-127.57,0
2002-07-03,50.38,-128.33,0
2002-07-04,51.04,-129.04,0
2002-07-05,52.2,-132.57,0
2002-07-05,52.53,-132.76,3240
2002-07-06,53.07,-133.66,0
2002-07-06,53.26,-134.15,0
2002-07-07,53.31,-135.67,0
2002-07-07,53.43,-135.65,1038
2002-07-08,54.05,-135.29,0
2002-07-09,55.43,-134.72,0
2002-07-10,56.61,-134.58,0
2002-07-11,57.46,-133.77,0
2002-07-12,41.83,-70.23,0
2002-07-12,57.14,-134.05,0
2002-07-12,57.51,-135.18,0
2002-07-13,41.84,-70.25,0
2002-07-13,41.88,-70.34,0
2002-07-13,57.22,-136.23,0
2002-07-13,57.3,-136.21,0
2002-07-14,42.13,-70.23,0
2002-07-14,42.14,-70.23,0
2002-07-14,42.16,-70.24,0
2002-07-14,42.17,-70.25,0
2002-07-14,42.19,-70.25,415
2002-07-14,42.21,-70.25,0
2002-07-14,42.23,-70.24,0
2002-07-14,42.33,-70.38,0
2002-07-14,42.35,-70.39,0
2002-07-14,42.38,-70.4,0
2002-07-14,56.88,-136.1,0
2002-07-15,42.41,-70.42,0
2002-07-15,42.43,-70.43,0
2002-07-15,42.45,-70.45,0
2002-07-15,42.47,-70.46,0
2002-07-17,56.54,-135.15,0
2002-07-18,55.38,-134.24,6230
2002-07-19,54.3,-132.57,0
2002-07-20,53.15,-133.14,0
2002-07-26,41.17,-70.76,0
2002-07-27,40.77,-70.82,0
2002-07-27,41.02,-70.72,0
2002-07-28,40.73,-69.88,0
2002-07-28,40.87,-68.7,2024
2002-07-29,41.61,-69,0
2002-07-29,42.31,-69.58,0
2002-08-02,48.34,-124.93,519
2002-08-03,47.19,-125.22,535
2002-08-03,47.9,-125.07,0
2002-08-04,46.37,-124.24,540
2002-08-04,46.61,-124.6,0
2002-08-05,42.81,-68.94,540
2002-08-05,46.1,-124.36,23758
2002-08-06,42.66,-69.58,0
2002-08-06,42.95,-69.41,0
2002-08-06,43.72,-125.65,0
2002-08-06,44.64,-125.27,1981
2002-08-07,41.12,-68.97,0
2002-08-07,41.62,-69.26,831
2002-08-07,42.49,-125.82,0
2002-08-08,39.25,-124.02,0
2002-08-09,38.53,-123.66,0
2002-08-18,37.64,-122.54,0
2002-08-19,37.3,-122.58,0
2002-08-19,42.34,-70.32,675
2002-08-19,42.4,-70.2,0
2002-08-20,35.25,-122.24,0
2002-08-20,36.19,-122.14,0
2002-08-20,41.99,-69.46,1080
2002-08-20,42.39,-69.75,0
2002-08-21,33.97,-119.39,0
2002-08-21,40.96,-68.8,0
2002-08-24,41.29,-71.13,0
2002-08-25,41.27,-71.1,0
2002-08-25,41.3,-70.99,0
2002-09-06,39.88,-69.44,540
2002-09-06,40.7,-70.3,1080
2002-09-07,39.87,-68.24,2160
2002-09-08,40.87,-66.34,540
2002-09-08,41.69,-67.05,0
2002-09-09,43.67,-67.97,0
2002-09-10,44.38,-67.27,540
2002-09-10,44.44,-67.5,0
2002-10-16,32.64,-117.33,6599
2002-10-17,32.91,-118.48,0
2002-10-17,32.99,-118.74,0
2002-10-17,41.47,-70.09,5400
2002-10-18,32.6,-119.57,13499
2002-10-18,41.2,-68.6,0
2002-10-18,41.37,-69.59,0
2002-10-19,32.21,-120.45,1080
2002-10-20,30.78,-122.45,0
2002-10-20,39.83,-66.33,0
2002-10-21,30.23,-120.37,0
2002-10-21,30.28,-121.22,0
2002-10-21,38.64,-63.99,11339
2002-10-21,38.99,-65.09,0
2002-10-22,37.21,-62.55,5400
2002-10-22,37.99,-63.15,2160
2002-10-23,34.68,-61.33,4418
2002-10-23,36.55,-62.15,1620
2002-10-24,34.86,-60.87,1080
2002-10-24,35.13,-60.98,3780
2002-10-25,33.62,-60.78,2700
2002-10-26,31.25,-59.21,16199
2002-10-26,31.99,-59.56,22580
2002-10-27,30.45,-59.08,22678
2002-10-27,30.61,-59.61,1080
2002-10-28,22.81,-110.19,0
2002-10-28,28.98,-58.43,7019
2002-10-28,29.74,-58.54,4320
2002-10-29,27.59,-57.92,53014
2002-10-29,28.12,-58.29,1080
2002-10-30,25.51,-110.4,0
2002-10-30,26.29,-57.33,10799
2002-10-30,26.57,-57.47,15119
2002-10-30,26.88,-111.12,1080
2002-10-30,26.93,-57.68,11339
2002-10-31,25.05,-56.9,26098
2002-10-31,25.6,-57.1,0
2002-10-31,25.9,-57.2,7019
2002-11-01,23.13,-56.39,4200
2002-11-01,24.45,-56.76,0
2002-11-02,21.68,-56.7,1080
2002-11-02,22.3,-56.52,2700
2002-11-02,25.32,-110.55,0
2002-11-03,20.29,-57.26,540
2002-11-03,20.93,-57.13,1080
2002-11-04,17.05,-57.73,1080
2002-11-04,19.38,-57.75,900
2002-11-05,16.39,-57.85,0
2002-11-05,16.68,-57.8,0
2002-11-05,24.29,-110.41,0
2002-11-06,24.53,-110.52,0
2002-11-07,24.08,-109.73,0
2002-11-07,24.32,-109.8,0
2002-11-08,23.22,-109.02,0
2002-11-08,23.89,-109.37,545
2002-11-09,23.05,-108.68,0
2002-11-11,21.41,-108.34,0
2002-11-11,21.5,-108.3,540
2002-11-12,12.67,-61.53,0
2002-11-12,13.14,-61.66,0
2002-11-12,13.46,-61.65,491
2002-11-12,20.99,-109.22,0
2002-11-12,21.24,-108.73,0
2002-11-13,13.37,-61.56,491
2002-11-13,13.52,-61.58,1620
2002-11-13,19.83,-109.7,0
2002-11-14,13.74,-61.21,540
2002-11-20,17.42,-63.72,0
2002-11-21,17.34,-63.76,0
2002-11-21,17.36,-63.8,0
2002-11-21,17.46,-63.8,0
2002-12-02,21.44,-105.6,1161
2002-12-02,22.17,-106.46,3600
2002-12-03,16.37,-65.01,0
2002-12-03,22.9,-107.51,0
2002-12-03,23.34,-107.65,0
2002-12-04,16.55,-64.71,0
2002-12-04,23.09,-108.92,0
2002-12-04,23.14,-108.72,535
2002-12-06,13.78,-62.95,0
2002-12-06,23.63,-109.38,9116
2002-12-06,24.45,-110.09,0
2002-12-07,13.43,-62.75,0
2002-12-10,22.2,-109.9,0
2002-12-10,23.14,-109.13,0
2002-12-11,20.69,-111.76,0
2002-12-11,21.35,-110.61,0
2002-12-12,13.29,-61.4,0
2002-12-12,18.66,-114.51,0
2002-12-12,19.85,-113.05,0
2002-12-13,13.27,-61.72,0
2002-12-13,15.95,-117.03,0
2002-12-13,16.83,-116.12,0
2002-12-13,17.64,-115.08,535
2002-12-14,13.31,-117.78,1059
2002-12-14,14.61,-117.44,1604
2002-12-15,11.63,-118.72,0
2002-12-15,11.94,-117.85,1620
2002-12-15,15.28,-67.42,0
2002-12-16,9.92,-120.39,1161
2002-12-16,11.18,-120.25,0
2002-12-16,15.53,-68.83,0
2002-12-17,7.74,-121.22,0
2002-12-17,8.71,-120.48,0
2002-12-17,15.62,-69.61,0
2002-12-18,6.35,-121.85,0
2002-12-18,16.15,-71.94,0
2002-12-18,16.45,-71.33,0
2002-12-19,3.24,-124.05,0
2002-12-19,3.96,-123.17,0
2002-12-19,5.07,-122.52,0
2002-12-19,15.16,-72.99,0
2002-12-20,1.99,-125.33,0
2002-12-20,16.2,-73.6,0
2002-12-20,16.82,-74.13,0
2002-12-21,-0.14,-128.33,0
2002-12-21,0.27,-127.68,0
2002-12-21,1.09,-126.58,0
2002-12-21,17.99,-74.39,3569
2002-12-21,18.15,-74.59,4234
2002-12-22,2.83,-128.61,0
2002-12-22,17.91,-75.85,600
2002-12-24,5.74,-128.9,514
2002-12-24,18.58,-77.35,6513
2002-12-26,19.45,-80.55,0
2003-01-06,24.27,-82.21,0
2003-01-06,24.37,-82.24,0
2003-01-29,25.52,-82.94,1080
2003-01-30,23.94,-81.9,2160
2003-01-30,24.01,-81.6,450
2003-01-31,24.17,-82.58,0
2003-02-01,24.53,-83.46,2395
2003-02-01,24.58,-83.38,0
2003-02-10,21.18,-157.79,6352
2003-02-11,20.94,-157.49,21384
2003-02-11,24.42,-81.57,1620
2003-02-12,19.47,-156.98,469
2003-02-12,19.66,-157.2,2812
2003-02-12,20.49,-157.42,0
2003-02-12,24.49,-80.79,0
2003-02-12,24.78,-79.59,0
2003-02-13,19.36,-156.38,600
2003-02-13,19.51,-156.49,3446
2003-02-13,25.68,-79.67,0
2003-02-14,18.95,-156.27,600
2003-02-14,26.1,-78.61,540
2003-02-14,26.37,-79.03,1620
2003-02-15,17.68,-155.1,540
2003-02-15,26.16,-77.85,0
2003-02-15,26.42,-78.17,0
2003-02-16,15.36,-152.9,0
2003-02-16,25.75,-77.22,0
2003-02-16,25.92,-77.37,0
2003-02-17,13.88,-151.63,0
2003-02-17,14.62,-152.27,0
2003-02-17,25.65,-75.42,216523
2003-02-17,25.86,-76.31,0
2003-02-18,11.51,-149.63,0
2003-02-18,12.25,-150.21,0
2003-02-18,13.06,-150.87,0
2003-02-18,25.59,-74.6,0
2003-02-19,24.86,-74.17,0
2003-02-20,24.12,-74.63,1080
2003-02-21,8.14,-147.81,0
2003-02-21,8.64,-148.13,1080
2003-02-22,6.25,-146.51,540
2003-02-22,7.16,-147.02,0
2003-02-22,22.04,-74.58,0
2003-02-23,5.04,-144.77,0
2003-02-23,21.34,-74.45,540
2003-02-23,21.44,-74.2,3240
2003-02-24,3.74,-143.46,0
2003-02-24,4.28,-143.82,0
2003-02-28,18.57,-76.82,3780
2003-03-01,18.9,-77.17,0
2003-03-01,19.13,-77.69,0
2003-03-02,19.33,-79.14,0
2003-03-02,19.85,-78.88,3780
2003-03-03,-9.05,-139.91,0
2003-03-03,-8.99,-140,0
2003-03-03,16.39,-84.34,0
2003-03-03,17.24,-79.34,0
2003-03-03,18.89,-79.21,2700
2003-03-04,-8.26,-140.03,0
2003-03-04,-7.67,-140.09,0
2003-03-04,-6.72,-140.21,614
2003-03-04,16.81,-81.25,1080
2003-03-04,17,-80.39,540
2003-03-05,-5.77,-140.77,0
2003-03-05,-5.62,-140.48,540
2003-03-05,16.44,-83.03,0
2003-03-05,16.55,-82.03,540
2003-03-06,16.37,-85.58,0
2003-03-07,-8.49,-142.18,535
2003-03-08,-10.42,-143.09,0
2003-03-08,-9.57,-142.77,0
2003-03-09,-12.14,-143.99,0
2003-03-09,-11.28,-143.47,0
2003-03-10,-13.64,-144.69,0
2003-03-10,-12.74,-144.31,0
2003-03-11,16.64,-85.93,0
2003-03-11,17.46,-85.87,1080
2003-03-15,-15.27,-148.78,0
2003-03-16,24.15,-83.88,0
2003-03-27,-17.14,-149.74,1080
2003-03-28,-16.61,-149.32,1080
2003-03-28,25.35,-79.81,2700
2003-03-29,-15.27,-148.47,0
2003-03-29,26.08,-79.48,0
2003-03-29,26.6,-79.39,0
2003-03-30,-14.92,-147,1080
2003-03-30,-14.7,-147.78,1800
2003-03-30,26.07,-78.04,1705
2003-03-30,26.38,-79.04,1080
2003-03-31,-14.91,-146.58,0
2003-04-01,-14.12,-144.53,0
2003-04-02,-13.54,-143.12,0
2003-04-02,-13.21,-141.2,0
2003-04-03,-13.39,-141.11,0
2003-04-03,-13.31,-141.14,0
2003-04-04,-12.94,-139.58,0
2003-04-04,21.88,-73.33,0
2003-04-05,-11.18,-138.44,1620
2003-04-05,21.18,-73.64,0
2003-04-05,21.76,-73.36,0
2003-04-06,20.51,-73.69,0
2003-04-08,19.23,-74.48,1246
2003-04-13,-5.83,-141.63,0
2003-04-13,18.76,-77.02,97192
2003-04-14,-5.67,-141.69,0
2003-04-14,-5.63,-141.71,0
2003-04-14,18.77,-77.93,0
2003-04-15,-3.99,-142.07,0
2003-04-15,17.45,-78.91,0
2003-04-16,-1.38,-142.77,0
2003-04-17,0.89,-143.03,540
2003-04-17,16.8,-82.28,25918
2003-04-18,2.98,-143.47,0
2003-04-18,16.47,-84.78,953
2003-04-18,16.54,-84.2,675
2003-04-19,4.86,-143.41,0
2003-04-20,6.39,-144.23,1350
2003-04-21,8.19,-145.47,500
2003-04-21,9.43,-146.5,0
2003-04-22,9.53,-146.64,0
2003-04-22,9.55,-146.63,0
2003-04-23,10.68,-147.77,0
2003-04-23,17.1,-85.95,1080
2003-04-24,12.49,-148.94,0
2003-04-26,24.68,-83.8,0
2003-04-28,19.13,-154.67,0
2003-04-28,19.15,-154.81,0
2003-04-28,19.2,-154.86,0
2003-04-28,19.23,-155,29158
2003-04-28,25.47,-83.88,1620
2003-04-29,24.54,-83.26,6479
2003-05-01,24.14,-82.22,0
2003-05-10,20.4,-156.47,0
2003-05-11,23.82,-81.58,0
2003-05-11,23.98,-80.95,2842
2003-05-12,19.8,-156.16,0
2003-05-12,24.56,-80.26,0
2003-05-12,25.6,-79.93,0
2003-05-12,26.75,-79.78,0
2003-05-13,18.83,-156.55,0
2003-05-14,16.62,-157.58,0
2003-05-14,28.76,-79.47,3240
2003-05-14,29.16,-78.63,0
2003-05-15,14.13,-158.31,0
2003-05-15,29.87,-77.5,16199
2003-05-15,30.27,-76.76,4860
2003-05-16,12.09,-159.15,0
2003-05-16,30.52,-75.7,15315
2003-05-16,30.74,-75.17,281317
2003-05-17,9.68,-159.94,0
2003-05-17,30.84,-73.5,80094
2003-05-17,31,-74,67495
2003-05-18,7.66,-160.37,0
2003-05-18,30.79,-72.38,9719
2003-05-19,30.47,-71.22,18224
2003-05-19,30.49,-70.32,70794
2003-05-19,30.57,-69.7,2700
2003-05-20,5.97,-162,0
2003-05-20,30.73,-68.07,8639
2003-05-20,30.99,-69.17,3240
2003-05-26,32.82,-64.29,34017
2003-05-27,35.03,-63.32,2700
2003-05-28,6.35,-162.49,0
2003-05-28,35.71,-63.56,18359
2003-05-28,36.62,-63.95,25198
2003-05-29,37.55,-63.92,0
2003-05-29,39.32,-63.14,11879
2003-05-30,39.61,-63.53,1200
2003-06-01,42.16,-64.31,6352
2003-06-07,43.68,-63.39,0
2003-06-08,42.5,-63.7,0
2003-06-10,42.39,-68.5,2160
2003-06-12,42.34,-70.26,8485
2003-06-13,42.13,-70.23,3240
2003-06-27,41.39,-70.92,1350
2003-06-28,40.64,-71.23,0
2003-06-28,40.69,-71.12,2700
2003-06-29,39.81,-70.76,0
2003-06-30,39.84,-71.11,3780
2003-06-30,39.95,-71.08,4050
2003-07-01,40.18,-70.73,0
2003-07-01,40.3,-70.71,0
2003-07-02,41.02,-71.33,0
2003-07-03,41.32,-71.12,1080
2003-07-05,21.82,-157.55,432
2003-07-05,22.5,-157.43,540
2003-07-06,23.43,-157.12,524
2003-07-06,24.08,-156.87,9179
2003-07-07,25.06,-156.94,0
2003-07-07,25.92,-156.96,0
2003-07-07,26.59,-156.82,2174
2003-07-08,27.25,-156.77,0
2003-07-09,29.94,-156.71,14470
2003-07-10,30.31,-155.93,23113
2003-07-12,33.34,-151.97,20303
2003-07-13,36.34,-149.9,11422
2003-07-13,37.03,-149.44,13932
2003-07-14,37.73,-148.97,10130
2003-07-14,39.76,-147.72,1264
2003-07-15,41.07,-146.64,19438
2003-07-15,41.11,-145.74,0
2003-07-17,41.18,-143.62,6612
2003-07-19,41.07,-137.24,6612
2003-07-20,39.94,-69.34,9359
2003-07-20,40.3,-69.74,2160
2003-07-20,40.35,-69.23,0
2003-07-20,40.64,-69.15,0
2003-07-20,40.68,-128.9,48609
2003-07-20,40.82,-135.73,3987
2003-07-21,40.38,-157.49,43138
2003-07-21,40.58,-157.79,40135
2003-07-21,41.05,-68.95,0
2003-07-21,41.28,-69.11,1473
2003-07-22,39.9,-157.2,22833
2003-07-22,40.16,-157.42,10571
2003-07-22,41.91,-69.51,1080
2003-07-22,42.27,-69.73,22138
2003-07-22,42.32,-70.27,2160
2003-07-22,42.37,-70.44,0
2003-07-31,43.06,-70.41,0
2003-08-01,42.5,-69.59,0
2003-08-01,42.71,-70.11,2025
2003-08-02,41.78,-68.47,2700
2003-08-02,42.03,-69.14,0
2003-08-03,40.47,-67.71,0
2003-08-03,41.38,-68.33,1080
2003-08-04,40.66,-68.38,0
2003-08-16,33.26,-156.98,3600
2003-08-17,33.38,-156.38,0
2003-08-17,33.1,-156.49,524
2003-08-18,33.09,-156.27,0
2003-08-19,32.35,-155.1,0
2003-10-18,38.84,-69.05,1080
2003-10-18,39.52,-69.97,0
2003-10-18,40.08,-70.73,0
2003-10-19,33.02,-152.9,0
2003-10-19,33.56,-152.27,0
2003-10-19,38.35,-67.92,0
2003-10-20,33.35,-150.87,0
2003-10-20,33.47,-151.63,0
2003-10-20,37.3,-65.39,0
2003-10-20,37.78,-66.74,0
2003-10-21,32.76,-150.21,0
2003-10-21,33.1,-149.63,0
2003-10-21,37.05,-63.73,5400
2003-10-21,37.15,-64.07,0
2003-10-22,32.84,-147.81,0
2003-10-22,33.06,-148.13,0
2003-10-23,32.37,-146.51,0
2003-10-23,33.08,-147.02,0
2003-10-23,36.17,-59.18,32397
2003-10-24,31.54,-143.82,0
2003-10-24,31.72,-144.77,0
2003-10-24,31.06,-143.46,0
2003-10-24,35.88,-58.53,1800
2003-10-25,29.37,-139.91,0
2003-10-25,29.98,-140,0
2003-10-25,33.88,-57.36,1620
2003-10-25,34.75,-58.3,2078
2003-10-26,28.72,-140.03,0
2003-10-26,31.38,-57.07,5400
2003-10-26,32.42,-57.05,1200
2003-10-27,28.04,-140.48,0
2003-10-27,28.41,-140.21,0
2003-10-27,28.54,-140.09,0
2003-10-27,30,-57.35,11781
2003-10-28,27.33,-142.18,0
2003-10-28,27.84,-140.77,0
2003-10-28,27.45,-58.13,51296
2003-10-29,26.6,-142.77,0
2003-10-29,26.21,-58.4,1800
2003-10-29,26.83,-57.98,25455
2003-10-30,25.68,-143.09,0
2003-10-30,24.59,-143.47,0
2003-10-30,24.76,-58.19,4054
2003-10-30,25.4,-58.61,10682
2003-10-31,24.28,-143.99,0
2003-10-31,23.24,-57.67,6479
2003-10-31,23.35,-144.31,1080
2003-10-31,24.03,-57.76,3240
2003-11-01,23.65,-149.74,0
2003-11-01,21.61,-57.66,2700
2003-11-01,21.85,-57.53,8774
2003-11-01,22.99,-148.78,4860
2003-11-01,23.15,-144.69,540
2003-11-02,24.21,-149.32,11339
2003-11-03,24.52,-148.47,0
2003-11-03,18.22,-57.63,540
2003-11-03,19.11,-57.61,4723
2003-11-04,16.16,-57.97,0
2003-11-05,14.98,-58.29,0
2003-11-06,11.1,-59.76,0
2003-11-06,12.02,-59.46,3600
2003-11-07,24.37,-147.78,0
2003-11-08,25.28,-147,0
2003-11-08,25.94,-146.58,0
2003-11-08,26.21,-144.53,540
2003-11-09,26.14,-143.12,0
2003-11-10,25.69,-141.14,0
2003-11-10,26.05,-141.2,0
2003-11-11,24.73,-139.58,0
2003-11-11,25.35,-141.11,0
2003-11-12,24.03,-138.44,0
2003-11-12,23.52,-141.63,1080
2003-11-13,22.11,-141.71,0
2003-11-13,21.42,-142.07,540
2003-11-13,22.76,-141.69,4860
2003-11-14,21.15,-142.77,540
2003-11-15,19.8,-143.03,1080
2003-11-16,18.97,-143.47,0
2003-11-17,19.24,-143.41,0
2003-11-18,19.51,-144.23,0
2003-11-18,19.43,-145.47,9179
2003-11-19,19.73,-146.63,0
2003-11-19,19.62,-146.5,0
2003-11-19,19.96,-146.64,0
2003-11-20,20.15,-147.77,0
2003-11-20,18.29,-64.06,1080
2003-11-21,20.14,-148.94,1080
2003-11-21,20.35,-154.67,1620
2003-11-22,20.6,-154.81,0
2003-11-23,20.57,-154.86,0
2003-12-01,17.79,-64.39,0
2003-12-01,18.12,-64.89,0
2003-12-01,18.64,-64.56,540
2003-12-02,20.27,-156.47,0
2003-12-02,20.61,-155,0
2003-12-02,16.97,-63.87,3000
2003-12-02,16.98,-63.7,1620
2003-12-02,19.95,-156.16,2160
2003-12-03,15.84,-62.94,0
2003-12-03,16.35,-63.31,0
2003-12-03,19.24,-156.55,4860
2003-12-04,16.06,-62.62,0
2003-12-04,16.34,-62.91,0
2003-12-04,17.55,-158.31,12419
2003-12-04,18.46,-157.58,0
2003-12-05,15.6,-62.27,2700
2003-12-05,15.88,-62.45,0
2003-12-05,16.36,-159.94,19438
2003-12-05,16.88,-159.15,34017
2003-12-06,15.62,-62.2,169
2003-12-06,16.13,-162,3780
2003-12-06,16.28,-160.37,4320
2003-12-07,15.94,-162.49,0
2003-12-07,15.25,-157.55,1080
2003-12-07,15.81,-61.99,1440
2003-12-07,16.19,-61.86,2400
2003-12-08,14.71,-157.43,0
2003-12-08,14.12,-157.12,2160
2003-12-08,14.99,-62.27,540
2003-12-09,12.95,-156.94,2700
2003-12-09,13.5,-62.64,0
2003-12-09,13.69,-156.87,540
2003-12-09,13.97,-62.58,0
2003-12-09,14.21,-62.47,0
2003-12-10,11.09,-156.77,0
2003-12-10,12.52,-156.96,0
2003-12-10,11.44,-156.82,2700
2003-12-10,13.06,-62.64,2160
2003-12-10,13.32,-62.64,0
2003-12-11,10.33,-156.71,0
2003-12-12,9.55,-155.93,0
2003-12-12,8.38,-151.97,540
2003-12-13,6.84,-149.44,0
2003-12-13,7.43,-149.9,0
2003-12-14,5.79,-147.72,0
2003-12-14,6.42,-148.97,0
2003-12-15,4.41,-145.74,0
2003-12-15,5.28,-146.64,0
2003-12-15,12.67,-61.5,0
2003-12-16,3.48,-143.62,0
2003-12-16,2.89,-137.24,0
2003-12-16,12.2,-61.78,0
2003-12-16,12.77,-61.62,3333
2003-12-17,2.19,-135.73,0
2003-12-17,40.68,-128.9,0
2003-12-17,11.6,-62.91,0
2003-12-17,11.88,-62.24,771
2003-12-17,12.31,-61.93,0
2003-12-18,40.16,-157.42,0
2003-12-18,40.58,-157.79,0
2003-12-18,11.98,-64.05,0
2003-12-18,40.38,-157.49,0
2003-12-19,33.26,-156.98,0
2003-12-19,39.9,-157.2,0
2003-12-19,11.8,-64.76,1511
2003-12-19,11.81,-65.99,0
2003-12-19,11.82,-65.13,0
2003-12-20,33.38,-156.38,0
2003-12-20,33.1,-156.49,0
2003-12-20,33.09,-156.27,0
2003-12-20,11.82,-66.38,540
2003-12-21,33.02,-152.9,0
2003-12-21,32.35,-155.1,0
2003-12-21,12.37,-67.26,5400
2003-12-21,13.08,-67.85,5400
2003-12-22,33.56,-152.27,0
2003-12-22,33.47,-151.63,0
2003-12-22,14.39,-68.33,0
2003-12-22,15.12,-68.68,1028
2003-12-23,32.76,-150.21,0
2003-12-23,33.35,-150.87,0
2003-12-23,15.53,-69.95,0
2003-12-23,15.61,-70.69,0
2003-12-23,15.74,-71.11,0
2003-12-24,33.1,-149.63,0
2003-12-24,15.47,-71.2,4628
2003-12-24,15.55,-71.17,2160
2003-12-24,33.06,-148.13,540
2003-12-25,32.84,-147.81,0
2003-12-26,33.08,-147.02,0
2003-12-26,17.3,-74.98,771
2003-12-26,17.58,-75.42,470
2003-12-27,17.6,-77.23,1080
2003-12-27,17.61,-76.39,36254
2003-12-28,17.46,-79.08,491
2003-12-28,17.52,-78.16,1800
2003-12-31,32.37,-146.51,0
2004-01-01,31.72,-144.77,0
2004-01-02,31.54,-143.82,0
2004-01-03,31.06,-143.46,0
2004-01-04,29.98,-140,2700
2004-01-05,24.39,-82.04,0
2004-01-05,24.41,-82.21,0
2004-01-20,28.54,-140.09,0
2004-01-20,29.37,-139.91,0
2004-01-20,28.72,-140.03,1080
2004-01-21,28.41,-140.21,540
2004-01-22,28.04,-140.48,0
2004-01-22,27.84,-140.77,540
2004-01-27,24.42,-81.7,0
2004-01-28,23.85,-81.88,0
2004-01-28,24.06,-81.92,0
2004-01-28,24.06,-82.35,0
2004-01-29,24.24,-83.02,337
2004-01-30,24.78,-83.3,0
2004-01-30,24.5,-83.11,0
2004-02-12,24.12,-81.9,6299
2004-02-12,24.19,-82.01,0
2004-02-13,27.33,-142.18,0
2004-02-13,24.05,-81.6,3240
2004-02-13,24.67,-80.52,0
2004-02-14,26.6,-142.77,0
2004-02-14,25.51,-79.89,11319
2004-02-14,26.53,-79.6,1080
2004-02-14,27.82,-79.84,7199
2004-02-15,25.68,-143.09,0
2004-02-15,28.16,-78.61,0
2004-02-16,24.59,-143.47,0
2004-02-16,27.68,-78.19,0
2004-02-17,24.28,-143.99,0
2004-02-17,27.08,-76.52,2700
2004-02-17,27.1,-77.35,10799
2004-02-18,23.35,-144.31,0
2004-02-19,23.15,-144.69,0
2004-02-20,22.99,-148.78,0
2004-02-21,23.65,-149.74,0
2004-02-21,25.7,-76.82,0
2004-02-21,25.82,-76.19,0
2004-02-22,24.21,-149.32,0
2004-02-22,26.09,-75.69,600
2004-02-22,26.36,-75.51,0
2004-02-23,25.68,-74.8,70194
2004-02-23,26.16,-75.4,0
2004-02-24,24.84,-72.76,0
2004-02-24,25.05,-73.83,982
2004-02-25,24.79,-71.14,2077
2004-02-25,24.84,-71.45,810
2004-02-26,23.3,-70.22,2700
2004-02-26,24.13,-70.5,6557
2004-02-27,21.59,-69.1,13885
2004-02-27,22.41,-69.71,5398
2004-03-01,24.52,-148.47,0
2004-03-02,24.37,-147.78,0
2004-03-03,25.28,-147,0
2004-03-04,25.94,-146.58,0
2004-03-04,19.21,-69.09,1080
2004-03-04,19.43,-69.12,3857
2004-03-05,18.64,-68.26,0
2004-03-06,16.73,-69.02,0
2004-03-07,15.73,-69.66,0
2004-03-07,15.88,-70.92,0
2004-03-08,15.86,-72.02,0
2004-03-08,15.99,-73.36,0
2004-03-09,16.16,-74.36,0
2004-03-09,16.8,-75.32,1080
